trial_info,phase,trial_time,event,x,y
dark_training 1,exploration,1.569,,0.0,0.574
dark_training 1,exploration,1.574,,0.0,0.574
dark_training 1,exploration,1.578,,0.0,0.574
dark_training 1,exploration,1.582,,0.0,0.574
dark_training 1,exploration,1.586,,0.0,0.574
dark_training 1,exploration,1.59,,0.0,0.574
dark_training 1,exploration,1.594,,0.0,0.574
dark_training 1,exploration,1.597,,0.0,0.574
dark_training 1,exploration,1.602,,0.0,0.574
dark_training 1,exploration,1.606,,0.0,0.574
dark_training 1,exploration,1.61,,0.0,0.574
dark_training 1,exploration,1.614,,0.0,0.574
dark_training 1,exploration,1.619,,0.0,0.574
dark_training 1,exploration,1.622,,0.0,0.574
dark_training 1,exploration,1.626,,0.0,0.574
dark_training 1,exploration,1.63,,0.0,0.574
dark_training 1,exploration,1.635,,0.0,0.574
dark_training 1,exploration,1.639,,0.0,0.574
dark_training 1,exploration,1.643,,0.0,0.574
dark_training 1,exploration,1.647,,0.0,0.574
dark_training 1,exploration,1.651,,0.0,0.574
dark_training 1,exploration,1.655,,0.0,0.574
dark_training 1,exploration,1.658,,0.0,0.574
dark_training 1,exploration,1.662,,0.0,0.574
dark_training 1,exploration,1.667,,0.0,0.574
dark_training 1,exploration,1.671,,0.0,0.574
dark_training 1,exploration,1.675,,0.0,0.574
dark_training 1,exploration,1.679,,0.0,0.574
dark_training 1,exploration,1.683,,0.0,0.574
dark_training 1,exploration,1.687,,0.0,0.574
dark_training 1,exploration,1.691,,0.0,0.574
dark_training 1,exploration,1.695,,0.0,0.574
dark_training 1,exploration,1.699,,0.0,0.574
dark_training 1,exploration,1.704,,0.0,0.574
dark_training 1,exploration,1.708,,0.0,0.574
dark_training 1,exploration,1.711,,0.0,0.574
dark_training 1,exploration,1.715,,0.0,0.574
dark_training 1,exploration,1.719,,0.0,0.574
dark_training 1,exploration,1.723,,0.0,0.574
dark_training 1,exploration,1.727,,0.0,0.574
dark_training 1,exploration,1.731,,0.0,0.574
dark_training 1,exploration,1.735,,0.0,0.574
dark_training 1,exploration,1.74,,0.0,0.574
dark_training 1,exploration,1.743,,0.0,0.574
dark_training 1,exploration,1.747,,0.0,0.574
dark_training 1,exploration,1.751,,0.0,0.574
dark_training 1,exploration,1.755,,0.0,0.574
dark_training 1,exploration,1.759,,0.0,0.574
dark_training 1,exploration,1.763,,0.0,0.574
dark_training 1,exploration,1.767,,0.0,0.574
dark_training 1,exploration,1.772,,0.0,0.574
dark_training 1,exploration,1.775,,0.0,0.574
dark_training 1,exploration,1.779,,0.0,0.574
dark_training 1,exploration,1.784,,0.0,0.574
dark_training 1,exploration,1.787,,0.0,0.574
dark_training 1,exploration,1.792,,0.0,0.574
dark_training 1,exploration,1.796,,0.0,0.574
dark_training 1,exploration,1.8,,0.0,0.574
dark_training 1,exploration,1.804,,0.0,0.574
dark_training 1,exploration,1.808,,0.0,0.574
dark_training 1,exploration,1.812,,0.0,0.574
dark_training 1,exploration,1.816,,0.0,0.574
dark_training 1,exploration,1.82,,0.0,0.574
dark_training 1,exploration,1.824,,0.0,0.574
dark_training 1,exploration,1.828,,0.0,0.574
dark_training 1,exploration,1.833,,0.0,0.574
dark_training 1,exploration,1.836,,0.0,0.574
dark_training 1,exploration,1.84,,0.0,0.574
dark_training 1,exploration,1.844,,0.0,0.574
dark_training 1,exploration,1.847,,0.0,0.574
dark_training 1,exploration,1.852,,0.0,0.574
dark_training 1,exploration,1.855,,0.0,0.574
dark_training 1,exploration,1.859,,0.0,0.574
dark_training 1,exploration,1.863,,0.0,0.574
dark_training 1,exploration,1.867,,0.0,0.574
dark_training 1,exploration,1.872,,0.0,0.574
dark_training 1,exploration,1.876,,0.0,0.574
dark_training 1,exploration,1.88,,0.0,0.574
dark_training 1,exploration,1.884,,0.0,0.574
dark_training 1,exploration,1.888,,0.0,0.574
dark_training 1,exploration,1.892,,0.0,0.574
dark_training 1,exploration,1.895,,0.0,0.574
dark_training 1,exploration,1.9,,0.0,0.574
dark_training 1,exploration,1.904,,0.0,0.574
dark_training 1,exploration,1.908,,0.0,0.574
dark_training 1,exploration,1.912,,0.0,0.574
dark_training 1,exploration,1.916,,0.0,0.574
dark_training 1,exploration,1.92,,0.0,0.574
dark_training 1,exploration,1.924,,0.0,0.574
dark_training 1,exploration,1.928,,0.0,0.574
dark_training 1,exploration,1.932,,0.0,0.574
dark_training 1,exploration,1.936,,0.0,0.574
dark_training 1,exploration,1.94,,0.0,0.574
dark_training 1,exploration,1.944,,0.0,0.574
dark_training 1,exploration,1.948,,0.0,0.574
dark_training 1,exploration,1.952,,0.0,0.574
dark_training 1,exploration,1.956,,0.0,0.574
dark_training 1,exploration,1.959,,0.0,0.574
dark_training 1,exploration,1.963,,0.0,0.574
dark_training 1,exploration,1.968,,0.0,0.574
dark_training 1,exploration,1.972,,0.0,0.574
dark_training 1,exploration,1.976,,0.0,0.574
dark_training 1,exploration,1.98,,0.0,0.574
dark_training 1,exploration,1.985,,0.0,0.574
dark_training 1,exploration,1.989,,0.0,0.574
dark_training 1,exploration,1.992,,0.0,0.574
dark_training 1,exploration,1.996,,0.0,0.574
dark_training 1,exploration,2.001,,0.0,0.574
dark_training 1,exploration,2.005,,0.0,0.574
dark_training 1,exploration,2.009,,0.0,0.574
dark_training 1,exploration,2.013,,0.0,0.574
dark_training 1,exploration,2.018,,0.0,0.574
dark_training 1,exploration,2.021,,0.0,0.574
dark_training 1,exploration,2.025,,0.0,0.574
dark_training 1,exploration,2.029,,0.0,0.574
dark_training 1,exploration,2.033,,0.0,0.574
dark_training 1,exploration,2.038,,0.0,0.574
dark_training 1,exploration,2.042,,0.0,0.574
dark_training 1,exploration,2.046,,0.0,0.574
dark_training 1,exploration,2.05,,0.0,0.574
dark_training 1,exploration,2.054,,0.0,0.574
dark_training 1,exploration,2.057,,0.0,0.574
dark_training 1,exploration,2.061,,0.0,0.574
dark_training 1,exploration,2.065,,0.0,0.574
dark_training 1,exploration,2.07,,0.0,0.574
dark_training 1,exploration,2.074,,0.0,0.574
dark_training 1,exploration,2.078,,0.0,0.574
dark_training 1,exploration,2.082,,0.0,0.574
dark_training 1,exploration,2.086,,0.0,0.574
dark_training 1,exploration,2.09,,0.0,0.574
dark_training 1,exploration,2.094,,0.0,0.574
dark_training 1,exploration,2.098,,0.0,0.574
dark_training 1,exploration,2.102,,0.0,0.574
dark_training 1,exploration,2.107,,0.0,0.574
dark_training 1,exploration,2.111,,0.0,0.574
dark_training 1,exploration,2.115,,0.0,0.574
dark_training 1,exploration,2.119,,0.0,0.574
dark_training 1,exploration,2.123,,0.0,0.574
dark_training 1,exploration,2.127,,0.0,0.574
dark_training 1,exploration,2.13,,0.0,0.574
dark_training 1,exploration,2.135,,0.0,0.574
dark_training 1,exploration,2.139,,0.0,0.574
dark_training 1,exploration,2.143,,0.0,0.574
dark_training 1,exploration,2.147,,0.0,0.574
dark_training 1,exploration,2.151,,0.0,0.574
dark_training 1,exploration,2.155,,0.0,0.574
dark_training 1,exploration,2.159,,0.0,0.574
dark_training 1,exploration,2.163,,0.0,0.574
dark_training 1,exploration,2.167,,0.0,0.574
dark_training 1,exploration,2.172,,0.0,0.574
dark_training 1,exploration,2.176,,0.0,0.574
dark_training 1,exploration,2.179,,0.0,0.574
dark_training 1,exploration,2.184,,0.0,0.574
dark_training 1,exploration,2.188,,0.0,0.574
dark_training 1,exploration,2.192,,0.0,0.574
dark_training 1,exploration,2.195,,0.0,0.574
dark_training 1,exploration,2.2,,0.0,0.574
dark_training 1,exploration,2.204,,0.0,0.574
dark_training 1,exploration,2.208,,0.0,0.574
dark_training 1,exploration,2.212,,0.0,0.574
dark_training 1,exploration,2.217,,0.0,0.574
dark_training 1,exploration,2.221,,0.0,0.574
dark_training 1,exploration,2.225,,0.0,0.574
dark_training 1,exploration,2.229,,0.0,0.574
dark_training 1,exploration,2.233,,0.0,0.574
dark_training 1,exploration,2.238,,0.0,0.574
dark_training 1,exploration,2.242,,0.0,0.574
dark_training 1,exploration,2.246,,0.0,0.574
dark_training 1,exploration,2.25,,0.0,0.574
dark_training 1,exploration,2.254,,0.0,0.574
dark_training 1,exploration,2.258,,0.0,0.574
dark_training 1,exploration,2.262,,0.0,0.574
dark_training 1,exploration,2.266,,0.0,0.574
dark_training 1,exploration,2.27,,0.0,0.574
dark_training 1,exploration,2.274,,0.0,0.574
dark_training 1,exploration,2.278,,0.0,0.574
dark_training 1,exploration,2.282,,0.0,0.574
dark_training 1,exploration,2.286,,0.0,0.574
dark_training 1,exploration,2.29,,0.0,0.574
dark_training 1,exploration,2.294,,0.0,0.574
dark_training 1,exploration,2.299,,0.0,0.574
dark_training 1,exploration,2.302,,0.0,0.574
dark_training 1,exploration,2.306,,0.0,0.574
dark_training 1,exploration,2.31,,0.0,0.574
dark_training 1,exploration,2.313,,0.0,0.574
dark_training 1,exploration,2.318,,0.0,0.574
dark_training 1,exploration,2.321,,0.0,0.574
dark_training 1,exploration,2.326,,0.0,0.574
dark_training 1,exploration,2.33,,0.0,0.574
dark_training 1,exploration,2.334,,0.0,0.574
dark_training 1,exploration,2.338,,0.0,0.574
dark_training 1,exploration,2.342,,0.0,0.574
dark_training 1,exploration,2.345,,0.0,0.574
dark_training 1,exploration,2.349,,0.0,0.574
dark_training 1,exploration,2.354,,0.0,0.574
dark_training 1,exploration,2.357,,0.0,0.574
dark_training 1,exploration,2.361,,0.0,0.574
dark_training 1,exploration,2.365,,0.0,0.574
dark_training 1,exploration,2.37,,0.0,0.574
dark_training 1,exploration,2.374,,0.0,0.574
dark_training 1,exploration,2.378,,0.0,0.574
dark_training 1,exploration,2.382,,0.0,0.574
dark_training 1,exploration,2.386,,0.0,0.574
